Product Title,Product Price,Product Asin,Product URL
"Avid Products AE-55 Headset with 3.5mm Plug (Black, Silver)",$14.68,B095HM7LVQ,https://www.amazon.com/AE-55-Headest-Black-Silver/dp/B095HM7LVQ/ref=sr_1_252?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-252
Elegant Moments Women's Long Sleeve Hooded Dress,$14.68,B00JYNGIQ4,https://www.amazon.com/Elegant-Moments-Womens-Sleeve-Hooded/dp/B00JYNGIQ4/ref=sr_1_253?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-253
Bambini 3220 W White Thermal Receiving Blanket 30 x 40 in.,$14.68,B01LX268C9,https://www.amazon.com/Bambini-White-Thermal-Receiving-Blanket44/dp/B01LX268C9/ref=sr_1_254?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-254
"Mercury 20 Inch Value Upright, Black",$14.68,B07BTJJTGB,https://www.amazon.com/Mercury-Inch-Value-Upright-Black/dp/B07BTJJTGB/ref=sr_1_255?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-255
Pink Lipstick Follow Me Keyhole Mini Dress,$14.68,B0935NG6WB,https://www.amazon.com/Pink-Lipstick-Follow-Keyhole-Dress/dp/B0935NG6WB/ref=sr_1_256?m=A3DQZEP4SGW5UA&qid=1699704066&s=merchant-items&sr=1-256
"DERMA E Microdermabrasion Scrub with Dead Sea Salt & Citrus Essential Oils – Facial Exfoliating Scrub Smooths, Revitalizes and Renews – Ideal for Scars and Wrinkles, 2oz",$39.82,B0000CCW1N,https://www.amazon.com/DERMA-Microdermabrasion-Scrub-Dead-Salt/dp/B0000CCW1N/ref=sr_1_257?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-257
"Soothing Touch 304892-06-LE128 Unscented Jojoba Massage Lotion, Arnica Flower, Aloe Vera, Deeply Moisturizing, 1 Gallon",$39.82,B00GYR9090,https://www.amazon.com/Soothing-Touch-Unscented-Jojoba-Massage/dp/B00GYR9090/ref=sr_1_258?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-258
"Brother Genuine LC3033BK, Single Pack Super High-Yield Black INKvestment Tank Ink Cartridge, Page Yield Upto 3,000 Pages, LC3033, Amazon Dash Replenishment Cartridge",$39.82,B07DB1MGKH,https://www.amazon.com/Brother-LC3033BK-High-Yield-INKvestment-Replenishment/dp/B07DB1MGKH/ref=sr_1_259?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-259
"Brother Genuine P-touch M-2312PK Tape, 2 Pack, 1/2"" (0.47"") Wide Standard Non-Laminated Tape, Black on White, Recommended for Home and Indoor Use, 0.47"" x 26.2' (12mm x 8M), 2-Pack, M2312PK, M231",$39.82,B00VXY3PX6,https://www.amazon.com/Brother-M-2312PK-Non-Laminated-Recommended-M2312PK/dp/B00VXY3PX6/ref=sr_1_260?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-260
"Uniden Bearcat BC125AT Handheld Scanner, 500-Alpha-Tagged Channels, Close Call Technology, PC Programable, Aviation, Marine, Railroad, NASCAR, Racing, and Non-Digital Police/Fire/Public Safety.",$39.82,B00772MR0K,https://www.amazon.com/Uniden-BC125AT-Alpha-Tagged-channels-Lightweight/dp/B00772MR0K/ref=sr_1_261?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-261
"EPSON 200 DURABrite Ultra Ink Standard Capacity Black & Color Cartridge Combo Pack (T200120-BCS) Works with WorkForce WF-2520, WF-2530, WF-2540, Expression XP-200, XP-300, XP-310, XP-400, XP-410",$39.82,B00IS76N94,https://www.amazon.com/Epson-DURABrite-Original-Cartridge-T200120-BCS/dp/B00IS76N94/ref=sr_1_262?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-262
"Camco RhinoFLEX Camper/RV Swivel Fitting Wrench Set | Disconnect/Connect Sewer Fittings with Ease | Ergonomic Design & Compatible w/Rhino, Revolution & Easy Slip RV Sewer Hose Fittings | 2-Pk (39758)",$39.82,B00OJHPQSQ,https://www.amazon.com/Camco-39758-Rhinoflex-Fitting-Wrench/dp/B00OJHPQSQ/ref=sr_1_263?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-263
"Canon CL-276 Color Ink Cartridge, Compatible to PIXMA TS3520, TS3522 and TR4720 Printers",$39.82,B08XZQ4ZSN,https://www.amazon.com/Canon-4988C001-CL-276-AMR/dp/B08XZQ4ZSN/ref=sr_1_264?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-264
"HP USB-C Dock G5-8 in 1 Adapter for Both USB-C and Thunderbolt-Enabled Laptops, PCs, & Notebooks - Single Cable for Charging, Networking, or Data Transfers - Great for Secure & Remote Management",$39.82,B08TQPTPCK,https://www.amazon.com/HP-USB-C-Dock-Thunderbolt-Enabled-Networking/dp/B08TQPTPCK/ref=sr_1_265?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-265
"WD_BLACK 2TB P10 Game Drive - Portable External Hard Drive HDD, Compatible with Playstation, Xbox, PC, & Mac - WDBA2W0020BBK-WESN",$39.82,B07VMTNDMK,https://www.amazon.com/WD_Black-Drive-External-Compatible-WDBA2W0020BBK-WESN/dp/B07VMTNDMK/ref=sr_1_266?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-266
"Trojan Bareskin Condoms, Everythin Variety Pack, 10 Count",$39.82,B0B6YNSJB4,https://www.amazon.com/Trojan-Bareskin-Condoms-Everythin-Variety/dp/B0B6YNSJB4/ref=sr_1_267?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-267
"Remington SPF-PF Replacement Head and Cutter Assembly for Model PF7400, PF7500, and PF7600 Foil Shavers",$39.82,B00YYVO6VA,https://www.amazon.com/Remington-SPF-PF-Replacement-Assembly-Shavers/dp/B00YYVO6VA/ref=sr_1_268?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-268
Aqueon QuietFlow LED PRO Ammonia Reducer 4 Count Filter Pads for Model 20 and 75,$39.82,B01MDUIPNK,https://www.amazon.com/Aqueon-Ammonia-Reducing-Specialty-Filter/dp/B01MDUIPNK/ref=sr_1_269?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-269
"HyperX CloudX Stinger Core - Official Licensed for Xbox, Gaming Headset with In-Line Audio Control, Immersive In-Game , Microphone",$39.82,B07KYC1VL7,https://www.amazon.com/HyperX-CloudX-Stinger-Core-HX-HSCSCX-BK/dp/B07KYC1VL7/ref=sr_1_270?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-270
"STAR BRITE Instant Hull Cleaner - 32 Oz Gel Spray - Easily Remove Stains, Scum Lines & Grime on Boat Hulls, Fiberglass, Plastic & Painted Surfaces - Easy to Use Formula (096132)",$39.82,B00Z9N4WC0,https://www.amazon.com/Star-brite-Hull-Cleaner-Spray/dp/B00Z9N4WC0/ref=sr_1_271?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-271
Sharp EL-1197PIII Heavy Duty Color Printing Calculator with Clock and Calendar,$39.82,B00005BIEF,https://www.amazon.com/Sharp-EL-1197PIII-Printing-Calculator-Calendar/dp/B00005BIEF/ref=sr_1_272?m=A3DQZEP4SGW5UA&qid=1699704071&s=merchant-items&sr=1-272
Pleated Mini Skirt with Side Zipper,$15.83,B00BB5ZI5K,https://www.amazon.com/Elegant-Moments-Womens-Pleated-Turquoise/dp/B00BB5ZI5K/ref=sr_1_273?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-273
Coquette 85570: Open Back Fishnet Pantyhose Blk Os,$15.83,B0BVRT7VRY,https://www.amazon.com/Coquette-Womens-Black-Pantyhose-Lingerie/dp/B0BVRT7VRY/ref=sr_1_274?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-274
"Mobile Edge Smartpack 15.6 Inch Laptop Backpack with Separate Padded Tablet Compartment Crimson Lightweight Red for Men, Women, MEBPSP7, Crimson Red",$15.83,B019L9Z6RW,https://www.amazon.com/Mobile-edge-Me-Slipsuit-Sleeve/dp/B019L9Z6RW/ref=sr_1_275?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-275
womens Raspberry Chemise & G-string Set,$15.83,B0BVRV477L,https://www.amazon.com/Coquette-Womens-Raspberry-G-string-Chemise/dp/B0BVRV477L/ref=sr_1_276?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-276
Garter Halter Teddy with Wired Cups & Stockings - O/S,$15.83,B09NRYCH19,https://www.amazon.com/World-Intimates-Stockings-Strawberry-Daiquiri/dp/B09NRYCH19/ref=sr_1_277?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-277
Strappy Garter Teddy w/Keyhole Cups & Stockings Red O/S,$15.83,B0BS65Z4DF,https://www.amazon.com/Strappy-Garter-Teddy-Keyhole-Stockings/dp/B0BS65Z4DF/ref=sr_1_278?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-278
Rene Rofe Queen of Hearts Tube Dress Red O/s,$15.83,B0859LFSFV,https://www.amazon.com/Rene-Rofe-Queen-Hearts-Dress/dp/B0859LFSFV/ref=sr_1_279?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-279
womens Cross-shaped Pasties,$15.83,B09W447NMH,https://www.amazon.com/Coquette-22116-Cross-Shaped-Pasties/dp/B09W447NMH/ref=sr_1_280?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-280
BigMouth Inc. 22-BSS-3908 Mermaid Tail Saddle Seat Float,$15.83,B09JVND1TB,https://www.amazon.com/BigMouth-Mermaid-Saddle-Multi-Large/dp/B09JVND1TB/ref=sr_1_281?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-281
Case Logic VNB-217BLACK Value 17-Inch Laptop Backpack (Black),$15.83,B002J9HBSE,https://www.amazon.com/Case-Logic-VNB-217BLACK-17-Inch-Backpack/dp/B002J9HBSE/ref=sr_1_282?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-282
Allstar Performance ALL23075 Flexible Body Brace,$15.83,B00JQW46QW,https://www.amazon.com/Allstar-Performance-ALL23075-Flexible-Brace/dp/B00JQW46QW/ref=sr_1_283?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-283
Women's Footless Stocking Red,$15.83,B09TTQZR6Z,https://www.amazon.com/Coquette-womens-Footless-Stocking-X-Large-Queen/dp/B09TTQZR6Z/ref=sr_1_284?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-284
"Rene Rofe 4 Pc Sweet Mary Jane White O/s, One Size",$15.83,B09FTN97RV,https://www.amazon.com/Rene-Rofe-Sweet-Mary-White/dp/B09FTN97RV/ref=sr_1_285?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-285
Sheer Lace Babydoll Teddy & Lace Leg Garters - O/S,$15.83,B09NRX77VW,https://www.amazon.com/World-Intimates-Sheer-Babydoll-Garters/dp/B09NRX77VW/ref=sr_1_286?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-286
"Amber Fight GearUltimateGym Bag Duffle Mesh Bags Workout Bag Gym Bagfor Boxing, MMA, Kickboxing Wrestling, or Active Athlete Bag. It’s a Breathable Duffel Bag for Sweaty Clothes and Equipment. 26”",$15.83,B09X1VXX7G,https://www.amazon.com/Amber-Fight-GearUltimateGym-Kickboxing-Breathable/dp/B09X1VXX7G/ref=sr_1_287?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-287
White Tank Top 6 Pack,$15.83,B0747W3W65,https://www.amazon.com/Bambini-White-Tank-Top-Pack/dp/B0747W3W65/ref=sr_1_288?m=A3DQZEP4SGW5UA&qid=1699704078&s=merchant-items&sr=1-288
"MSI Force GC30V2 Wireless Gaming Controller, Dual Vibration Motors, Dual Connection Modes, Interchangable D-Pads, Compatible with PC & Android",$55.28,B09PFBX39L,https://www.amazon.com/MSI-Force-Controller-Connection-Interchangable/dp/B09PFBX39L/ref=sr_1_289?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-289
Zerex Asian Vehicle Red Silicate and Borate Free 50/50 Prediluted Ready-to-Use Antifreeze/Coolant 1 GA,$55.28,B0033QO022,https://www.amazon.com/Zerex-Asian-Antifreeze-Coolant-Ready/dp/B0033QO022/ref=sr_1_290?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-290
Trojan Double Ecstasy Lubricated Condoms - 10 Count,$55.28,B00HRU9YDU,https://www.amazon.com/Trojan-Double-Ecstasy-Lubricated-Condoms/dp/B00HRU9YDU/ref=sr_1_291?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-291
"Canon Genuine Toner, Cartridge 054 Black, High Capacity (3028C001) 1 Pack Color imageCLASS MF641Cdw, MF642Cdw, MF644Cdw, LBP622Cdw Laser Printer, Black High Capacity",$55.28,B07QFYHY72,https://www.amazon.com/Canon-Toner-Cartridge-054-imageCLASS/dp/B07QFYHY72/ref=sr_1_292?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-292
Mobil 1 M1-102A Extended Performance Oil Filter,$55.28,B071HCB8PC,https://www.amazon.com/Mobil-M1-102A-Extended-Performance-Filter/dp/B071HCB8PC/ref=sr_1_293?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-293
"Scepter 06792 14 Gallon Flo-N-Go Duramax Gasoline 14 Gallon Portable Gas Fuel Tank Container with Fluid Transfer Siphon Pump Fuel Caddy, Red",$55.28,B000MT94QA,https://www.amazon.com/Scepter-6792-Duramax-Gallon-Flo-N-Go/dp/B000MT94QA/ref=sr_1_294?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-294
"Canon Ink Canon CL-261XL Amr Printer Ink, Extra Large, Multi",$55.28,B07W3QCS6Z,https://www.amazon.com/Canon-CL-261XL-Printer-Extra-Large/dp/B07W3QCS6Z/ref=sr_1_295?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-295
Camco Sidewinder 10-Ft Camper/RV Sewer Hose Support | Telescoping Design Flexes Around Obstacles & Deep Cradles Secure Sewer Hose | Out-of-the-Box Ready & Folds for RV Storage and Organization (43031),$55.28,B000EDQQJ2,https://www.amazon.com/Camco-Feet-43031-Sidewinder-Support-10/dp/B000EDQQJ2/ref=sr_1_296?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-296
Elementa Silver - Adult Mouth Rinse 20 fl oz. - Wintermint,$55.28,B0887PFMM4,https://www.amazon.com/Elementa-Silver-Nanosilver-Adult-Wintermint/dp/B0887PFMM4/ref=sr_1_297?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-297
"Logitech Pebble Wireless Mouse with Bluetooth or 2.4 GHz Receiver, Silent, Slim Computer Mouse with Quiet Clicks, for Laptop/Notebook/iPad/PC/Mac/Chromebook - Pink Rose",$55.28,B07X5GHZYJ,https://www.amazon.com/Logitech-Pebble-Wireless-Mouse-Bluetooth/dp/B07X5GHZYJ/ref=sr_1_298?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-298
Crucial X6 1TB Portable SSD - Up to 800MB/s - PC and Mac - USB 3.2 USB-C External Solid State Drive - CT1000X6SSD9,$55.28,B08FSZT2J7,https://www.amazon.com/Crucial-1TB-Portable-SSD-CT1000X6SSD9/dp/B08FSZT2J7/ref=sr_1_299?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-299
StarTech.com USB 3.0 to HDMI Adapter - 1080p (1920x1200) - Slim/Compact USB Type-A to HDMI Display Adapter Converter for Monitor - External Video & Graphics Card - Black - Windows Only (USB32HDES),$55.28,B00H91BQ7Y,https://www.amazon.com/StarTech-com-USB-HDMI-Adapter-External/dp/B00H91BQ7Y/ref=sr_1_300?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-300
"Brother Genuine High Yield Black Ink Cartridge, LC75BK, Replacement Black Ink, Page Yield Up to 600 Pages, LC75",$55.28,B004HIQ6IG,https://www.amazon.com/Brother-Genuine-Cartridge-LC75BK-Replacement/dp/B004HIQ6IG/ref=sr_1_301?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-301
"Winsome Wood Henry Accent Table, Black, 19 inches",$55.28,B000NPTUGM,https://www.amazon.com/Winsome-Wood-20115-Henry-Accent/dp/B000NPTUGM/ref=sr_1_302?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-302
Nylabone Chew & Treat Toy for Dogs - Interactive Dog Enrichment Chew & Treat Toys,$55.28,B0828NM6XV,https://www.amazon.com/Nylabone-Extreme-Chewing-Knuckle-Chicken/dp/B0828NM6XV/ref=sr_1_303?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-303
"Elite Gourmet EDF-401T Electric Immersion Deep Fryer 3-Baskets, 1700-Watt, Timer Control, Adjustable Temperature, Lid with Viewing Window and Odor Free Filter, Stainless Steel and Black",$55.28,B00N9TPNNI,https://www.amazon.com/EDF-401T-Maxi-Matic-1700-Watt-Stainless-Steel-Temperature/dp/B00N9TPNNI/ref=sr_1_304?m=A3DQZEP4SGW5UA&qid=1699704081&s=merchant-items&sr=1-304
Women's Slip Style Fishnet Mini Dress and Matching G-String,$13.08,B001MXGXKU,https://www.amazon.com/Elegant-Moments-Fishnet-Matching-G-String/dp/B001MXGXKU/ref=sr_1_305?m=A3DQZEP4SGW5UA&qid=1699704095&s=merchant-items&sr=1-305
Coquette Footless Fishnet W/rhinestone Pantyhose Black O/s,$13.08,B0841NZRJB,https://www.amazon.com/Coquette-Footless-Fishnet-rhinestone-Pantyhose/dp/B0841NZRJB/ref=sr_1_306?m=A3DQZEP4SGW5UA&qid=1699704095&s=merchant-items&sr=1-306
